Timestamp,Gas Meter Temperature_x,Line Pressure_x,Position_x,Tubing Pressure_x,Reservoir Pressure_x,Gas Meter Flow Rate_x,Gas Meter Temperature_y,Line Pressure_y,Position_y,Tubing Pressure_y,Reservoir Pressure_y,Gas Meter Flow Rate_y,Junction pressure
1680004020000.0,97.38,517.78,46.29,732.94,1230.8755951611927,15688.55,88.76,512.23,44.23,862.5,1713.2956424435338,14271.09,488.10022890061856
1680004620000.0,97.41,518.34,45.79,730.41,1230.8755951611927,15769.31,88.9,511.29,43.57,861.56,1713.2956424435338,14226.21,487.81128325157977
1680005220000.0,97.4,517.22,45.02,733.5,1230.8755951611927,15799.66,88.78,512.34,43.69,862.62,1713.2956424435338,14252.24,487.73984920063384
1680005820000.0,97.41,517.78,44.3,729.28,1230.8755951611927,15754.47,88.82,511.29,43.57,861.45,1713.2956424435338,14207.79,487.6240391087373
1680006420000.0,97.39,516.94,44.42,736.31,1230.8755951611927,15857.31,88.8,511.29,44.26,860.86,1713.2956424435338,14260.56,486.9735683980053
1680007020000.0,97.45,516.66,45.44,730.97,1230.8755951611927,15737.17,88.86,511.52,43.95,863.2,1713.2956424435338,14224.54,487.2426139532381
1680007620000.0,97.44,517.5,44.71,730.97,1230.8755951611927,15831.87,88.91,510.82,43.68,861.33,1713.2956424435338,14200.25,487.1389002258695
1680008220000.0,97.49,516.94,45.25,729.56,1230.8755951611927,15699.35,88.83,510.7,44.25,861.56,1713.2956424435338,14229.29,487.0158172105636
1680008820000.0,97.43,516.66,44.41,731.25,1230.8755951611927,15776.89,88.89,511.05,43.48,862.62,1713.2956424435338,14251.42,486.8892716821935
1680009420000.0,97.51,516.94,44.8,728.44,1230.8755951611927,15659.93,88.79,510.47,43.35,860.63,1713.2956424435338,14270.77,486.8965207127204
1680010020000.0,97.58,516.38,46.08,732.38,1230.8755951611927,15893.1,88.85,510.47,43.41,860.63,1713.2956424435338,14206.62,486.347017471307
1680010620000.0,97.66,516.38,44.65,729.28,1230.8755951611927,15708.89,88.88,510.12,43.36,860.86,1713.2956424435338,14235.68,486.44810068590067
1680011220000.0,97.68,514.97,45.17,730.69,1230.8755951611927,15704.61,88.9,510.47,43.45,861.56,1713.2956424435338,14267.55,485.94451605870955
1680011820000.0,97.68,515.25,46.29,727.59,1230.8755951611927,15775.0,88.84,509.53,43.61,860.16,1713.2956424435338,14251.11,485.50591904415563
1680012420000.0,97.66,515.53,45.71,729.56,1230.8755951611927,15707.43,88.85,509.77,43.7,861.8,1713.2956424435338,14299.71,485.7842355923103
1680013020000.0,97.67,514.97,45.31,728.44,1230.8755951611927,15721.56,88.82,509.53,43.5,861.21,1713.2956424435338,14284.03,485.417729006673
1680013620000.0,97.71,513.28,44.19,731.81,1230.8755951611927,15829.6,88.91,508.48,43.48,861.21,1713.2956424435338,14285.51,483.94474624181515
1680014220000.0,97.68,516.09,44.2,730.13,1230.8755951611927,15756.52,88.91,508.36,44.29,861.45,1713.2956424435338,14276.78,485.2729830150015
1680014820000.0,99.09,574.59,45.77,759.66,1230.8755951611927,15218.52,90.51,569.65,43.6,876.33,1713.2956424435338,13889.27,543.7524586955299
1680015420000.0,99.06,573.19,45.11,760.78,1230.8755951611927,15472.78,90.72,564.49,43.97,878.67,1713.2956424435338,14006.84,539.8084587357968
1680016020000.0,98.98,568.13,45.88,749.81,1230.8755951611927,15226.97,90.46,561.21,44.13,878.67,1713.2956424435338,13981.66,536.4455965176263
1680016620000.0,99.22,569.81,44.73,754.88,1230.8755951611927,15292.22,90.73,562.85,43.97,876.21,1713.2956424435338,14049.44,537.760362663552
1680017220000.0,99.17,559.13,45.59,745.88,1230.8755951611927,15164.11,90.73,557.23,44.28,874.22,1713.2956424435338,14011.71,530.4658367401131
1680017820000.0,99.03,551.53,45.39,741.94,1230.8755951611927,15280.92,90.38,546.09,44.18,869.88,1713.2956424435338,13968.94,521.3855790273667
1680018420000.0,99.14,559.41,44.85,741.94,1230.8755951611927,15252.12,90.55,554.06,46.27,840.35,1713.2956424435338,14821.39,527.3101733270039
1680019020000.0,99.09,555.19,46.16,741.66,1230.8755951611927,15228.16,91.84,549.38,45.57,833.55,1713.2956424435338,14397.0,523.9576717333788
1680019620000.0,99.27,565.31,46.06,748.41,1230.8755951611927,15059.16,92.09,562.97,48.05,820.9,1713.2956424435338,15374.62,533.627381737411
1680020220000.0,99.44,566.72,46.17,748.69,1230.8755951611927,15192.09,92.93,554.41,47.4,799.69,1713.2956424435338,15049.49,530.3552785387905
1680020820000.0,99.79,572.06,49.01,736.03,1230.8755951611927,15354.0,93.49,566.48,51.5,791.95,1713.2956424435338,16345.62,535.8033351780914
1680021420000.0,100.02,570.09,49.91,734.63,1230.8755951611927,15150.04,94.29,563.44,51.75,766.41,1713.2956424435338,15864.22,534.8518272274796
1680022020000.0,100.05,574.88,50.21,742.22,1230.8755951611927,15432.63,94.33,567.3,52.06,783.63,1713.2956424435338,16239.12,537.5266166837879
1680022620000.0,100.13,573.75,48.23,740.25,1230.8755951611927,15445.45,94.22,568.71,51.86,782.11,1713.2956424435338,16288.29,537.578616083124
1680023220000.0,100.18,571.5,50.0,737.16,1230.8755951611927,15240.19,94.08,568.59,51.48,785.98,1713.2956424435338,16470.58,536.5401012339557
1680023820000.0,100.0,575.44,50.32,741.38,1230.8755951611927,15486.46,94.14,569.88,51.99,784.57,1713.2956424435338,16475.32,538.4251026585957
1680024420000.0,100.14,573.75,48.49,736.03,1230.8755951611927,15287.14,94.12,568.95,52.34,783.63,1713.2956424435338,16505.69,537.5683985375267
1680025020000.0,100.14,576.84,49.35,740.25,1230.8755951611927,15475.62,94.1,570.47,52.07,786.09,1713.2956424435338,16566.55,539.1700357241684
1680025620000.0,100.12,574.59,49.68,738.84,1230.8755951611927,15243.25,94.04,570.82,51.87,787.03,1713.2956424435338,16585.33,538.7747947113234
1680026220000.0,100.19,576.0,50.33,742.78,1230.8755951611927,15363.67,94.15,568.59,51.41,787.03,1713.2956424435338,16564.65,538.1176178718507
1680026820000.0,100.2,572.91,49.45,739.13,1230.8755951611927,15381.77,94.13,567.42,51.52,783.87,1713.2956424435338,16528.24,536.1989118382126
1680027420000.0,100.24,574.59,48.34,740.25,1230.8755951611927,15412.9,94.12,568.24,51.53,786.21,1713.2956424435338,16513.86,537.3188669175717
1680028020000.0,100.22,574.88,49.14,736.59,1230.8755951611927,15355.22,94.21,569.18,51.74,785.04,1713.2956424435338,16549.93,537.9528451577402
1680028620000.0,100.23,575.16,49.94,741.66,1230.8755951611927,15296.4,94.22,568.83,51.79,785.04,1713.2956424435338,16542.49,538.0493288262171
1680029220000.0,100.29,573.75,48.85,740.81,1230.8755951611927,15390.76,94.2,568.83,51.66,784.92,1713.2956424435338,16505.8,537.2905808793182
1680029820000.0,100.25,575.44,49.8,736.88,1230.8755951611927,15511.21,94.15,569.3,51.8,784.22,1713.2956424435338,16488.27,538.0625546620324
1680030420000.0,100.28,575.44,48.87,739.13,1230.8755951611927,15345.46,94.15,567.89,51.45,783.52,1713.2956424435338,16501.61,537.6965906927521
1680031020000.0,100.3,574.59,49.33,738.84,1230.8755951611927,15373.09,94.13,569.88,51.59,783.28,1713.2956424435338,16489.23,538.2518862455163
1680031620000.0,100.26,574.59,49.54,739.97,1230.8755951611927,15438.69,94.25,568.24,52.26,783.28,1713.2956424435338,16493.96,537.3063663370632
1680032220000.0,100.25,574.88,48.55,739.97,1230.8755951611927,15274.96,94.16,569.18,51.4,782.58,1713.2956424435338,16489.06,538.2525381853887
1680032820000.0,100.27,573.75,50.25,741.38,1230.8755951611927,15360.66,94.03,567.66,52.35,782.58,1713.2956424435338,16467.22,536.8683953967467
1680033420000.0,99.85,570.38,49.46,739.69,1230.8755951611927,15295.29,94.02,566.37,52.07,781.29,1713.2956424435338,16461.87,534.8657740090813
1680034020000.0,99.93,573.19,50.33,739.13,1230.8755951611927,15366.19,93.97,567.07,51.81,780.82,1713.2956424435338,16537.19,536.1689749160832
1680034620000.0,100.08,573.47,49.65,736.31,1230.8755951611927,15380.07,94.09,567.07,51.77,782.46,1713.2956424435338,16423.48,536.506172915979
1680035220000.0,100.05,570.94,49.78,734.91,1230.8755951611927,15402.51,94.07,563.2,51.81,781.41,1713.2956424435338,16552.46,533.1583574819069
1680035820000.0,100.22,583.03,49.78,744.19,1230.8755951611927,15283.86,94.31,578.44,51.86,786.21,1713.2956424435338,16376.68,546.6525598850462
1680036420000.0,100.24,589.22,50.15,744.19,1230.8755951611927,15321.64,94.31,583.83,51.97,792.19,1713.2956424435338,16397.25,551.9429298809068
1680037020000.0,100.11,587.53,48.74,745.31,1230.8755951611927,15120.46,94.39,581.84,52.15,787.85,1713.2956424435338,16321.75,550.8094025398684
1680037620000.0,100.03,586.13,50.21,741.09,1230.8755951611927,15229.94,94.43,580.43,52.35,785.74,1713.2956424435338,16334.39,549.2287506357131
1680038220000.0,100.11,585.56,50.32,744.75,1230.8755951611927,15232.35,94.38,580.31,52.04,787.97,1713.2956424435338,16340.66,548.8940050299569
1680038820000.0,100.03,585.56,48.53,740.81,1230.8755951611927,15148.94,94.38,580.2,51.41,785.98,1713.2956424435338,16338.76,549.0235089974265
1680039420000.0,99.95,584.44,49.41,745.31,1230.8755951611927,15186.0,94.3,579.14,52.23,786.33,1713.2956424435338,16294.5,548.0172912494
1680040020000.0,99.86,584.44,49.95,745.03,1230.8755951611927,15255.35,94.31,577.15,52.35,784.22,1713.2956424435338,16342.17,546.7944721163061
1680040620000.0,99.79,581.34,49.64,740.81,1230.8755951611927,15133.11,94.18,575.86,51.65,782.46,1713.2956424435338,16296.23,545.1292132648175
1680041220000.0,99.74,580.5,49.81,741.09,1230.8755951611927,15140.07,94.17,575.98,51.41,784.57,1713.2956424435338,16271.57,544.8438279949938
1680041820000.0,99.68,580.78,48.46,745.59,1230.8755951611927,15318.8,94.18,575.63,52.29,782.46,1713.2956424435338,16265.94,544.4340606430274
1680042420000.0,99.71,579.94,49.06,741.38,1230.8755951611927,15248.51,94.15,575.27,51.82,783.63,1713.2956424435338,16303.2,543.948517847789
1680043020000.0,99.69,579.94,48.25,743.91,1230.8755951611927,15223.28,94.25,575.04,52.16,781.52,1713.2956424435338,16236.77,544.0320640556298
1680043620000.0,99.66,579.09,48.86,740.81,1230.8755951611927,15172.5,94.24,574.1,51.79,781.76,1713.2956424435338,16235.74,543.3001116806466
1680044280000.0,99.58,577.69,48.5,741.66,1230.8755951611927,15249.77,94.16,574.45,52.32,780.0,1713.2956424435338,16228.23,542.6826324477146
1680044820000.0,99.63,579.38,49.0,741.66,1230.8755951611927,15266.29,94.15,573.87,52.23,781.41,1713.2956424435338,16241.98,543.1081294330028
1680045420000.0,99.64,579.94,48.76,744.19,1230.8755951611927,15252.31,94.16,575.39,52.18,783.63,1713.2956424435338,16263.85,544.0823230956648
1680046020000.0,99.63,579.94,48.46,746.16,1230.8755951611927,15253.36,94.28,574.8,51.67,779.88,1713.2956424435338,16211.49,543.9056386115199
1680046620000.0,99.62,580.5,48.35,739.69,1230.8755951611927,15159.59,94.23,574.69,51.94,782.34,1713.2956424435338,16170.74,544.3896973630685
1680047220000.0,99.67,581.06,48.27,744.47,1230.8755951611927,15241.22,94.16,575.04,51.63,781.64,1713.2956424435338,16211.45,544.5540554540053
1680047820000.0,99.57,579.09,50.29,739.69,1230.8755951611927,15244.25,94.26,574.45,51.59,780.7,1713.2956424435338,16175.68,543.445485612858
1680048420000.0,99.59,579.09,49.48,741.94,1229.8641065937702,15218.15,94.17,574.57,52.22,780.82,1710.9451489844525,16173.33,543.5636336463336
1680049020000.0,99.51,579.09,49.31,742.5,1229.8641065937702,15184.43,94.11,569.65,52.36,776.95,1710.9451489844525,16242.05,541.069848823315
1680049620000.0,99.53,578.25,50.24,741.09,1229.8641065937702,15062.81,94.11,572.81,52.21,779.3,1710.9451489844525,16160.25,542.6822499385913
1680050220000.0,99.49,578.25,49.23,742.5,1229.8641065937702,15324.18,94.18,573.16,51.82,779.41,1710.9451489844525,16182.05,542.256555598111
1680050820000.0,99.42,577.97,48.68,739.69,1229.8641065937702,15160.88,94.16,572.7,52.36,779.88,1710.9451489844525,16148.1,542.3219155391658
1680051420000.0,99.48,577.97,49.79,738.56,1229.8641065937702,15329.09,94.18,571.76,51.55,778.48,1710.9451489844525,16108.86,541.5920306885396
1680052020000.0,99.47,577.69,50.28,739.97,1229.8641065937702,15251.85,94.15,571.64,52.36,779.53,1710.9451489844525,16140.19,541.504021757935
1680052620000.0,99.46,576.28,48.41,743.06,1229.8641065937702,15299.84,94.13,571.76,52.33,778.95,1710.9451489844525,16133.93,540.837039812523
1680053220000.0,99.37,577.13,50.25,739.97,1229.8641065937702,15230.36,94.11,571.41,52.18,779.53,1710.9451489844525,16191.15,541.0773396655064
1680053820000.0,99.46,577.41,49.84,738.56,1229.8641065937702,15241.86,94.09,570.59,51.98,778.24,1710.9451489844525,16219.64,540.717514872114
1680054420000.0,99.43,577.97,49.2,741.94,1229.8641065937702,15322.7,94.13,571.41,52.13,778.36,1710.9451489844525,16116.08,541.4186854116001
1680055020000.0,99.47,575.44,50.07,744.19,1229.8641065937702,15221.42,94.07,571.17,52.09,780.23,1710.9451489844525,16202.75,540.1889437414951
1680055620000.0,99.46,576.28,48.28,738.84,1229.8641065937702,15126.86,94.09,570.82,52.11,777.07,1710.9451489844525,16176.61,540.6535814306678
1680056220000.0,99.43,577.97,48.41,744.75,1229.8641065937702,15298.93,94.06,571.76,51.6,778.83,1710.9451489844525,16146.77,541.5756329816182
1680056820000.0,99.48,578.81,49.01,742.5,1229.8641065937702,15205.38,94.15,572.46,51.46,777.07,1710.9451489844525,16126.74,542.5348112095567
1680057420000.0,99.39,576.56,48.77,741.94,1229.8641065937702,15296.12,94.14,572.23,51.74,778.01,1710.9451489844525,16141.6,541.1833824303399
1680058020000.0,99.5,576.84,48.75,737.44,1229.8641065937702,15090.24,94.13,571.88,52.14,777.54,1710.9451489844525,16134.37,541.587948828326
1680058620000.0,99.48,577.41,48.43,742.5,1229.8641065937702,15223.01,94.15,572.23,52.27,777.07,1710.9451489844525,16083.53,541.8452498267563
1680059220000.0,99.47,578.53,50.3,739.97,1229.8641065937702,15313.08,94.1,571.64,51.43,777.89,1710.9451489844525,16098.91,541.838645772231
1680059820000.0,99.45,577.69,49.1,741.38,1229.8641065937702,15148.33,94.13,571.29,51.44,777.54,1710.9451489844525,16190.39,541.444559240134
1680060420000.0,99.43,577.41,48.26,739.41,1229.8641065937702,15226.16,94.18,571.41,51.46,775.9,1710.9451489844525,16141.13,541.317575772162
1680061020000.0,99.44,576.28,48.26,737.72,1229.8641065937702,15296.27,94.08,570.94,51.95,777.54,1710.9451489844525,16147.34,540.4183091936765
1680061620000.0,99.43,576.28,48.64,741.38,1229.8641065937702,15164.77,94.15,570.12,51.83,777.07,1710.9451489844525,16134.98,540.3196044961959
1680062220000.0,99.44,577.97,49.49,737.44,1229.8641065937702,15154.61,94.15,569.41,52.34,776.72,1710.9451489844525,16089.52,540.8379905393894
1680062820000.0,99.48,576.0,48.48,745.03,1229.8641065937702,15164.55,94.14,570.23,51.47,776.37,1710.9451489844525,16135.14,540.2474628784928
1680063420000.0,99.49,576.56,49.16,739.41,1229.8641065937702,15256.95,94.11,570.35,52.32,775.66,1710.9451489844525,16045.25,540.5531432015856
1680064020000.0,99.46,575.72,50.3,739.41,1229.8641065937702,15130.17,94.08,569.53,51.45,775.31,1710.9451489844525,16144.49,539.8312835332903
1680064620000.0,99.47,575.44,50.19,737.44,1229.8641065937702,15214.43,94.04,569.88,51.81,775.31,1710.9451489844525,16155.35,539.6773464965835
1680065220000.0,99.49,573.47,49.62,737.44,1229.8641065937702,15115.41,94.06,567.66,51.57,775.66,1710.9451489844525,16142.4,537.9386206122211
1680065820000.0,99.49,574.03,49.88,741.09,1229.8641065937702,15292.54,94.13,568.83,52.21,775.55,1710.9451489844525,16148.31,538.3801513344573
1680066420000.0,99.44,572.34,50.16,738.0,1229.8641065937702,15130.59,94.04,567.54,52.31,775.2,1710.9451489844525,16117.4,537.3894267588521
1680067020000.0,99.45,575.16,50.3,742.5,1229.8641065937702,15234.94,94.11,568.01,51.59,775.55,1710.9451489844525,16128.55,538.6480630635601
1680067620000.0,99.49,572.34,50.16,735.47,1229.8641065937702,15199.43,94.05,567.42,51.58,775.55,1710.9451489844525,16173.82,537.0705027409033
1680068220000.0,99.51,572.91,50.14,741.38,1229.8641065937702,15262.51,94.03,567.19,52.16,776.25,1710.9451489844525,16197.84,537.0345506483882
1680068820000.0,99.49,572.63,49.14,738.56,1229.8641065937702,15144.78,94.06,566.95,51.48,775.08,1710.9451489844525,16126.23,537.1856524531404
1680069420000.0,99.46,572.34,48.34,737.44,1229.8641065937702,15226.31,94.09,567.42,52.31,775.66,1710.9451489844525,16157.16,537.0493297641744
1680070020000.0,99.49,571.78,48.82,739.69,1229.8641065937702,15246.63,94.06,567.77,52.08,775.08,1710.9451489844525,16147.25,536.942303239773
1680070680000.0,99.46,570.09,50.3,738.84,1229.8641065937702,15242.99,93.95,566.02,51.43,774.02,1710.9451489844525,16183.73,535.2580749188015
1680071220000.0,99.5,572.34,48.82,736.59,1229.8641065937702,15232.83,94.01,566.72,51.5,773.09,1710.9451489844525,16147.84,536.7145578790801
1680071820000.0,99.49,572.63,49.44,738.84,1229.8641065937702,15071.66,94.0,567.66,51.63,776.13,1710.9451489844525,16229.2,537.4688061255857
1680072420000.0,99.53,572.91,49.69,737.72,1229.8641065937702,15103.51,94.1,568.13,52.02,775.2,1710.9451489844525,16180.02,537.8603446364965
1680073020000.0,99.5,572.63,48.28,738.28,1229.8641065937702,15181.09,94.07,567.19,51.91,776.6,1710.9451489844525,16165.5,537.1454888110105
1680073620000.0,99.47,572.91,50.26,738.56,1229.8641065937702,15222.86,94.06,567.19,51.6,775.78,1710.9451489844525,16245.5,537.0176476627515
1680074220000.0,99.46,572.06,48.67,740.53,1229.8641065937702,15226.01,94.01,567.54,51.48,776.13,1710.9451489844525,16139.82,537.0171931961656
1680074820000.0,99.46,572.34,49.01,735.75,1229.8641065937702,15223.52,94.1,565.9,51.91,774.26,1710.9451489844525,16183.93,536.2576054207482
1680075420000.0,99.42,572.63,48.32,738.84,1229.8641065937702,15249.7,94.14,566.84,52.34,775.66,1710.9451489844525,16213.54,536.7314805650087
1680076020000.0,99.51,571.5,49.44,739.13,1229.8641065937702,15177.62,94.02,566.02,52.23,773.79,1710.9451489844525,16203.63,535.9926356373921
1680076620000.0,99.48,571.22,50.28,738.84,1229.8641065937702,15194.71,94.01,566.95,51.85,775.08,1710.9451489844525,16130.76,536.4332754390404
1680077220000.0,99.49,571.5,49.58,735.75,1229.8641065937702,15216.5,94.05,567.07,51.84,775.31,1710.9451489844525,16181.92,536.4667707877182
1680077820000.0,99.5,571.78,48.79,740.81,1229.8641065937702,15167.91,94.18,567.07,51.98,775.31,1710.9451489844525,16178.35,536.7026212484234
1680078420000.0,99.46,572.91,48.37,741.09,1229.8641065937702,15228.9,94.02,567.77,52.05,775.66,1710.9451489844525,16192.23,537.398887621085
1680079020000.0,99.41,572.34,48.65,734.34,1229.8641065937702,15188.72,94.11,566.84,51.9,775.66,1710.9451489844525,16156.27,536.8472780837861
1680079620000.0,99.41,572.34,50.29,739.69,1229.8641065937702,15223.89,94.01,567.07,51.83,774.96,1710.9451489844525,16175.42,536.8461313484112
1680080220000.0,99.34,572.34,48.26,739.41,1229.8641065937702,15167.75,94.1,566.25,52.33,774.02,1710.9451489844525,16109.27,536.7003013072491
1680080820000.0,99.36,572.91,48.45,738.0,1229.8641065937702,15285.89,93.96,566.72,51.68,774.61,1710.9451489844525,16213.48,536.7233150481703
1680081420000.0,99.32,571.78,48.89,737.44,1229.8641065937702,15178.74,93.97,566.02,51.82,772.73,1710.9451489844525,16187.5,536.1502597899786
1680082020000.0,99.35,572.63,48.7,736.59,1229.8641065937702,15224.08,93.99,566.02,51.43,774.49,1710.9451489844525,16172.38,536.4693495163291
1680082620000.0,99.36,571.5,49.29,735.47,1229.8641065937702,15239.75,94.15,566.84,52.15,773.79,1710.9451489844525,16158.71,536.3555268884483
1680083220000.0,99.35,571.22,48.27,742.22,1229.8641065937702,15210.91,94.05,566.37,51.44,774.14,1710.9451489844525,16184.79,536.0060727972303
1680083820000.0,99.36,571.5,49.97,738.0,1229.8641065937702,15092.84,94.01,565.66,52.13,774.73,1710.9451489844525,16148.16,536.1079929050837
1680084420000.0,99.38,571.5,49.43,731.53,1229.8641065937702,15125.43,94.03,565.78,52.2,773.44,1710.9451489844525,16158.2,536.0783350038597
1680085020000.0,99.38,572.34,48.41,736.59,1229.8641065937702,15194.47,94.08,566.48,51.73,772.97,1710.9451489844525,16134.24,536.7054698100649
1680085620000.0,99.41,571.22,49.97,734.91,1229.8641065937702,15181.24,94.0,566.25,51.64,773.55,1710.9451489844525,16223.1,535.9296243469448
1680086220000.0,99.44,572.06,48.5,737.44,1229.8641065937702,15183.15,94.1,566.02,52.18,772.85,1710.9451489844525,16129.13,536.3885727012726
1680086820000.0,99.43,570.38,50.3,736.31,1229.8641065937702,15126.35,94.13,565.55,51.46,772.38,1710.9451489844525,16151.61,535.4713083249528
1680087420000.0,99.45,571.78,48.57,738.0,1229.8641065937702,15104.07,94.15,565.2,52.28,771.68,1710.9451489844525,16117.67,536.0482071082099
1680088020000.0,99.35,568.41,49.89,734.91,1229.8641065937702,15014.82,94.1,562.5,51.47,771.91,1710.9451489844525,16166.38,533.2933572603703
1680088620000.0,99.4,570.38,49.94,736.03,1229.8641065937702,15205.7,93.94,566.37,51.96,772.97,1710.9451489844525,16148.08,535.7110936715532
1680089220000.0,99.33,569.53,48.26,735.47,1229.8641065937702,15230.36,94.08,565.55,51.86,771.8,1710.9451489844525,16108.02,534.9596657043273
1680089820000.0,99.38,571.5,50.29,738.56,1229.8641065937702,15276.16,94.04,566.02,51.53,773.91,1710.9451489844525,16144.14,535.9116722593602
1680090420000.0,99.41,572.06,48.26,736.31,1229.8641065937702,15215.47,94.09,564.96,52.04,771.56,1710.9451489844525,16108.77,535.8429446181885
1680091020000.0,99.43,571.78,48.29,737.72,1229.8641065937702,15330.68,94.07,565.78,51.46,774.26,1710.9451489844525,16155.36,535.783639381478
1680091620000.0,99.52,570.38,50.29,736.31,1229.8641065937702,15187.64,94.07,566.48,51.44,772.85,1710.9451489844525,16158.43,535.7800279993795
1680092220000.0,99.52,571.78,49.21,736.59,1229.8641065937702,15307.92,94.14,566.95,52.14,772.73,1710.9451489844525,16054.62,536.6114455885611
1680092820000.0,99.46,565.03,50.01,731.53,1229.8641065937702,15257.6,94.18,566.48,51.63,773.32,1710.9451489844525,16147.05,533.1665319907936
1680093420000.0,99.56,572.34,48.56,741.09,1229.8641065937702,15204.27,94.2,567.07,52.05,772.85,1710.9451489844525,16072.32,537.1018446420459
1680094020000.0,99.58,572.91,48.33,736.88,1229.8641065937702,15201.61,94.24,567.42,51.96,772.85,1710.9451489844525,16127.45,537.4207220950996
1680094620000.0,99.61,574.59,48.29,736.88,1229.8641065937702,15199.15,94.21,568.48,52.0,772.5,1710.9451489844525,16105.1,538.7473964098546
1680095220000.0,99.73,573.19,50.05,739.69,1229.8641065937702,15211.3,94.21,569.3,51.62,773.91,1710.9451489844525,16089.14,538.5193867759685
1680095820000.0,99.75,573.47,49.65,738.84,1229.8641065937702,15146.18,94.25,569.3,51.6,774.26,1710.9451489844525,16077.21,538.8075777810263
1680096420000.0,99.69,573.19,49.7,739.69,1229.8641065937702,15182.44,94.28,568.48,51.43,772.85,1710.9451489844525,16090.16,538.180686074086
1680097020000.0,99.74,572.91,48.24,738.56,1229.8641065937702,15085.56,94.28,568.24,51.96,773.91,1710.9451489844525,16049.2,538.2231662650667
1680097620000.0,99.76,573.75,50.25,738.28,1229.8641065937702,15108.17,94.31,568.24,52.06,773.67,1710.9451489844525,16092.91,538.4661588964107
1680098220000.0,99.71,573.75,48.33,737.16,1229.8641065937702,15203.76,94.25,568.01,52.12,772.38,1710.9451489844525,16060.87,538.2219647189328
1680098820000.0,99.76,575.44,48.55,739.13,1229.8641065937702,15159.13,94.27,568.24,52.32,772.73,1710.9451489844525,16029.42,539.2507270909083
1680099420000.0,99.76,573.47,49.68,738.0,1229.8641065937702,15208.57,94.26,567.66,51.82,773.09,1710.9451489844525,16098.74,537.8358372134041
1680100020000.0,99.81,574.03,48.3,739.41,1229.8641065937702,15182.06,94.26,568.24,52.27,774.02,1710.9451489844525,16057.65,538.5123901331176
1680100620000.0,99.82,572.06,49.74,740.25,1229.8641065937702,15116.95,94.26,567.89,51.45,774.38,1710.9451489844525,16047.77,537.6045685413013
1680101220000.0,99.83,571.78,49.63,736.31,1229.8641065937702,15066.86,94.3,568.13,51.52,772.15,1710.9451489844525,16026.96,537.7390796684211
1680101820000.0,99.95,574.03,48.23,739.13,1229.8641065937702,15151.86,94.42,567.66,52.17,773.91,1710.9451489844525,16040.66,538.3262212806948
1680102420000.0,100.03,573.75,49.27,740.81,1229.8641065937702,15182.89,94.39,569.18,51.79,772.62,1710.9451489844525,16038.37,538.8817764485866
1680103020000.0,100.07,574.31,49.73,739.13,1229.8641065937702,15179.04,94.51,570.0,51.66,774.02,1710.9451489844525,16005.52,539.6104557965898
1680103620000.0,100.04,576.28,50.32,741.09,1229.8641065937702,15167.78,94.42,570.35,52.18,774.49,1710.9451489844525,16054.96,540.5932057177074
1680104220000.0,100.09,575.72,50.31,739.13,1229.8641065937702,15198.16,94.49,569.65,51.77,773.2,1710.9451489844525,16011.97,540.0248724912425
1680104820000.0,100.12,575.72,49.96,737.44,1229.8641065937702,15091.4,94.56,570.12,51.4,774.02,1710.9451489844525,15991.73,540.5189359389263
1680105420000.0,100.19,574.59,48.26,738.56,1229.8641065937702,15176.91,94.52,568.48,52.35,771.68,1710.9451489844525,16067.37,538.8723636573168
1680106020000.0,100.25,574.31,48.31,737.16,1229.8641065937702,15161.72,94.55,569.3,52.02,774.14,1710.9451489844525,16046.99,539.2202982169534
1680106680000.0,100.1,575.44,49.19,739.13,1229.8641065937702,15183.02,94.4,569.06,52.28,773.2,1710.9451489844525,16032.69,539.5980632772943
1680107220000.0,100.06,574.59,50.09,734.34,1229.8641065937702,15039.66,94.42,567.89,52.27,771.8,1710.9451489844525,16016.7,538.9722817758136
1680107820000.0,100.16,574.31,49.97,738.0,1229.8641065937702,15106.22,94.49,569.65,51.55,772.5,1710.9451489844525,15947.9,539.7116616697864
1680108420000.0,100.26,576.28,50.28,739.13,1229.8641065937702,15182.35,94.47,569.77,52.3,773.2,1710.9451489844525,16043.14,540.303082757903
1680109080000.0,100.19,575.44,49.5,740.25,1229.8641065937702,15174.86,94.51,569.06,52.2,772.62,1710.9451489844525,16016.7,539.6483273451839
1680109620000.0,100.3,576.0,48.91,738.28,1229.8641065937702,15099.37,94.6,570.23,51.77,773.09,1710.9451489844525,16001.45,540.6622741531999
1680110220000.0,100.36,577.97,48.21,741.94,1229.8641065937702,15180.31,94.6,572.23,52.18,773.79,1710.9451489844525,15985.7,542.3927989493004
1680110820000.0,100.34,578.53,48.34,741.09,1229.8641065937702,15166.34,94.59,572.93,51.6,772.5,1710.9451489844525,16044.54,542.893325161662
1680111420000.0,100.38,577.41,48.33,741.09,1229.8641065937702,15127.59,94.62,570.94,51.79,771.8,1710.9451489844525,15999.31,541.5901581879455
1680112020000.0,100.3,576.28,48.45,741.09,1229.8641065937702,15075.03,94.54,571.52,52.3,773.2,1710.9451489844525,15971.77,541.5302395383436
1680112620000.0,100.13,576.0,48.44,736.88,1229.8641065937702,15105.09,94.55,570.47,51.75,773.2,1710.9451489844525,16016.12,540.7371498997346
